table,field,ddl_declaration,ddl_not_null,source_path,source_line,manifest_planes,build_disposition,capability,recommended_timing,recommended_owner,recommendation
metadata.entity_surface_field_binding,tenant_id,uuid,False,server/db/ddl/planes/studio/metadata/03_tables.sql,826,studio,Source definition; verify deployment separately,Metadata and configuration,System-managed at record/event creation or change,Authorized service,"Never an editable onboarding question; preserve validation, provenance and concurrency controls."
metadata.entity_surface_field_binding,entity_id,uuid NOT NULL,True,server/db/ddl/planes/studio/metadata/03_tables.sql,826,studio,Source definition; verify deployment separately,Metadata and configuration,Setup / policy publication,Platform administrator,Configure centrally; not a supplier question.
metadata.entity_surface_field_binding,change_set_id,uuid NOT NULL,True,server/db/ddl/planes/studio/metadata/03_tables.sql,826,studio,Source definition; verify deployment separately,Metadata and configuration,Setup / policy publication,Platform administrator,Configure centrally; not a supplier question.
metadata.entity_surface_field_binding,entity_surface_id,uuid NOT NULL,True,server/db/ddl/planes/studio/metadata/03_tables.sql,826,studio,Source definition; verify deployment separately,Metadata and configuration,Setup / policy publication,Platform administrator,Configure centrally; not a supplier question.
metadata.entity_surface_field_binding,entity_surface_section_id,uuid,False,server/db/ddl/planes/studio/metadata/03_tables.sql,826,studio,Source definition; verify deployment separately,Metadata and configuration,Setup / policy publication,Platform administrator,Configure centrally; not a supplier question.
metadata.entity_surface_field_binding,entity_field_id,uuid NOT NULL,True,server/db/ddl/planes/studio/metadata/03_tables.sql,826,studio,Source definition; verify deployment separately,Metadata and configuration,Setup / policy publication,Platform administrator,Configure centrally; not a supplier question.
metadata.entity_surface_field_binding,binding_key,text NOT NULL,True,server/db/ddl/planes/studio/metadata/03_tables.sql,826,studio,Source definition; verify deployment separately,Metadata and configuration,Setup / policy publication,Platform administrator,Configure centrally; not a supplier question.
metadata.entity_surface_field_binding,position,smallint NOT NULL,True,server/db/ddl/planes/studio/metadata/03_tables.sql,826,studio,Source definition; verify deployment separately,Metadata and configuration,Setup / policy publication,Platform administrator,Configure centrally; not a supplier question.
metadata.entity_surface_field_binding,label_override,text,False,server/db/ddl/planes/studio/metadata/03_tables.sql,826,studio,Source definition; verify deployment separately,Metadata and configuration,Setup / policy publication,Platform administrator,Configure centrally; not a supplier question.
metadata.entity_surface_field_binding,help_text,text,False,server/db/ddl/planes/studio/metadata/03_tables.sql,826,studio,Source definition; verify deployment separately,Metadata and configuration,Setup / policy publication,Platform administrator,Configure centrally; not a supplier question.
metadata.entity_surface_field_binding,placeholder,text,False,server/db/ddl/planes/studio/metadata/03_tables.sql,826,studio,Source definition; verify deployment separately,Metadata and configuration,Setup / policy publication,Platform administrator,Configure centrally; not a supplier question.
metadata.entity_surface_field_binding,widget_key,text,False,server/db/ddl/planes/studio/metadata/03_tables.sql,826,studio,Source definition; verify deployment separately,Metadata and configuration,Setup / policy publication,Platform administrator,Configure centrally; not a supplier question.
metadata.entity_surface_field_binding,column_span,smallint NOT NULL DEFAULT 12,True,server/db/ddl/planes/studio/metadata/03_tables.sql,826,studio,Source definition; verify deployment separately,Metadata and configuration,Setup / policy publication,Platform administrator,Configure centrally; not a supplier question.
metadata.entity_surface_field_binding,show_required_indicator,boolean NOT NULL DEFAULT true,True,server/db/ddl/planes/studio/metadata/03_tables.sql,826,studio,Source definition; verify deployment separately,Metadata and configuration,Setup / policy publication,Platform administrator,Configure centrally; not a supplier question.
metadata.entity_surface_field_binding,display_config,jsonb NOT NULL DEFAULT '{}'::jsonb,True,server/db/ddl/planes/studio/metadata/03_tables.sql,826,studio,Source definition; verify deployment separately,Metadata and configuration,Setup / policy publication,Platform administrator,Configure centrally; not a supplier question.
metadata.entity_surface_field_binding,visibility_rule,jsonb,False,server/db/ddl/planes/studio/metadata/03_tables.sql,826,studio,Source definition; verify deployment separately,Metadata and configuration,Setup / policy publication,Platform administrator,Configure centrally; not a supplier question.
metadata.entity_surface_field_binding,editability_rule,jsonb,False,server/db/ddl/planes/studio/metadata/03_tables.sql,826,studio,Source definition; verify deployment separately,Metadata and configuration,Setup / policy publication,Platform administrator,Configure centrally; not a supplier question.
metadata.entity_surface_field_binding,status,metadata.entity_member_status_d NOT NULL DEFAULT 'active',True,server/db/ddl/planes/studio/metadata/03_tables.sql,826,studio,Source definition; verify deployment separately,Metadata and configuration,System-managed at record/event creation or change,Authorized service,"Never an editable onboarding question; preserve validation, provenance and concurrency controls."
metadata.entity_surface_field_binding,created_at,timestamptz NOT NULL DEFAULT now(),True,server/db/ddl/planes/studio/metadata/03_tables.sql,826,studio,Source definition; verify deployment separately,Metadata and configuration,System-managed at record/event creation or change,Authorized service,"Never an editable onboarding question; preserve validation, provenance and concurrency controls."
metadata.entity_surface_field_binding,created_by,uuid NOT NULL,True,server/db/ddl/planes/studio/metadata/03_tables.sql,826,studio,Source definition; verify deployment separately,Metadata and configuration,System-managed at record/event creation or change,Authorized service,"Never an editable onboarding question; preserve validation, provenance and concurrency controls."
metadata.entity_surface_field_binding,updated_at,timestamptz,False,server/db/ddl/planes/studio/metadata/03_tables.sql,826,studio,Source definition; verify deployment separately,Metadata and configuration,System-managed at record/event creation or change,Authorized service,"Never an editable onboarding question; preserve validation, provenance and concurrency controls."
metadata.entity_surface_field_binding,updated_by,uuid,False,server/db/ddl/planes/studio/metadata/03_tables.sql,826,studio,Source definition; verify deployment separately,Metadata and configuration,System-managed at record/event creation or change,Authorized service,"Never an editable onboarding question; preserve validation, provenance and concurrency controls."
metadata.entity_surface_component_binding,id,uuid NOT NULL DEFAULT shared.uuidv7(),True,server/db/ddl/planes/studio/metadata/03_tables.sql,867,studio,Source definition; verify deployment separately,Metadata and configuration,System-managed at record/event creation or change,Authorized service,"Never an editable onboarding question; preserve validation, provenance and concurrency controls."
metadata.entity_surface_component_binding,tenant_id,uuid,False,server/db/ddl/planes/studio/metadata/03_tables.sql,867,studio,Source definition; verify deployment separately,Metadata and configuration,System-managed at record/event creation or change,Authorized service,"Never an editable onboarding question; preserve validation, provenance and concurrency controls."
metadata.entity_surface_component_binding,entity_id,uuid NOT NULL,True,server/db/ddl/planes/studio/metadata/03_tables.sql,867,studio,Source definition; verify deployment separately,Metadata and configuration,Setup / policy publication,Platform administrator,Configure centrally; not a supplier question.
metadata.entity_surface_component_binding,change_set_id,uuid NOT NULL,True,server/db/ddl/planes/studio/metadata/03_tables.sql,867,studio,Source definition; verify deployment separately,Metadata and configuration,Setup / policy publication,Platform administrator,Configure centrally; not a supplier question.
metadata.entity_surface_component_binding,entity_surface_id,uuid NOT NULL,True,server/db/ddl/planes/studio/metadata/03_tables.sql,867,studio,Source definition; verify deployment separately,Metadata and configuration,Setup / policy publication,Platform administrator,Configure centrally; not a supplier question.
metadata.entity_surface_component_binding,entity_surface_section_id,uuid,False,server/db/ddl/planes/studio/metadata/03_tables.sql,867,studio,Source definition; verify deployment separately,Metadata and configuration,Setup / policy publication,Platform administrator,Configure centrally; not a supplier question.
metadata.entity_surface_component_binding,component_surface_id,uuid NOT NULL,True,server/db/ddl/planes/studio/metadata/03_tables.sql,867,studio,Source definition; verify deployment separately,Metadata and configuration,Setup / policy publication,Platform administrator,Configure centrally; not a supplier question.
metadata.entity_surface_component_binding,binding_key,text NOT NULL,True,server/db/ddl/planes/studio/metadata/03_tables.sql,867,studio,Source definition; verify deployment separately,Metadata and configuration,Setup / policy publication,Platform administrator,Configure centrally; not a supplier question.
metadata.entity_surface_component_binding,position,smallint NOT NULL,True,server/db/ddl/planes/studio/metadata/03_tables.sql,867,studio,Source definition; verify deployment separately,Metadata and configuration,Setup / policy publication,Platform administrator,Configure centrally; not a supplier question.
metadata.entity_surface_component_binding,cardinality,text NOT NULL,True,server/db/ddl/planes/studio/metadata/03_tables.sql,867,studio,Source definition; verify deployment separately,Metadata and configuration,Setup / policy publication,Platform administrator,Configure centrally; not a supplier question.
metadata.entity_surface_component_binding,contract_slice_pointer,text NOT NULL,True,server/db/ddl/planes/studio/metadata/03_tables.sql,867,studio,Source definition; verify deployment separately,Metadata and configuration,Setup / policy publication,Platform administrator,Configure centrally; not a supplier question.
metadata.entity_surface_component_binding,status,metadata.entity_member_status_d NOT NULL DEFAULT 'active',True,server/db/ddl/planes/studio/metadata/03_tables.sql,867,studio,Source definition; verify deployment separately,Metadata and configuration,System-managed at record/event creation or change,Authorized service,"Never an editable onboarding question; preserve validation, provenance and concurrency controls."
metadata.entity_surface_component_binding,created_at,timestamptz NOT NULL DEFAULT now(),True,server/db/ddl/planes/studio/metadata/03_tables.sql,867,studio,Source definition; verify deployment separately,Metadata and configuration,System-managed at record/event creation or change,Authorized service,"Never an editable onboarding question; preserve validation, provenance and concurrency controls."
metadata.entity_surface_component_binding,created_by,uuid NOT NULL,True,server/db/ddl/planes/studio/metadata/03_tables.sql,867,studio,Source definition; verify deployment separately,Metadata and configuration,System-managed at record/event creation or change,Authorized service,"Never an editable onboarding question; preserve validation, provenance and concurrency controls."
metadata.entity_surface_component_binding,updated_at,timestamptz,False,server/db/ddl/planes/studio/metadata/03_tables.sql,867,studio,Source definition; verify deployment separately,Metadata and configuration,System-managed at record/event creation or change,Authorized service,"Never an editable onboarding question; preserve validation, provenance and concurrency controls."
metadata.entity_surface_component_binding,updated_by,uuid,False,server/db/ddl/planes/studio/metadata/03_tables.sql,867,studio,Source definition; verify deployment separately,Metadata and configuration,System-managed at record/event creation or change,Authorized service,"Never an editable onboarding question; preserve validation, provenance and concurrency controls."
metadata.entity_operation,id,uuid NOT NULL DEFAULT shared.uuidv7(),True,server/db/ddl/planes/studio/metadata/03_tables.sql,886,studio,Source definition; verify deployment separately,Metadata and configuration,System-managed at record/event creation or change,Authorized service,"Never an editable onboarding question; preserve validation, provenance and concurrency controls."
metadata.entity_operation,tenant_id,uuid,False,server/db/ddl/planes/studio/metadata/03_tables.sql,886,studio,Source definition; verify deployment separately,Metadata and configuration,System-managed at record/event creation or change,Authorized service,"Never an editable onboarding question; preserve validation, provenance and concurrency controls."
metadata.entity_operation,entity_id,uuid NOT NULL,True,server/db/ddl/planes/studio/metadata/03_tables.sql,886,studio,Source definition; verify deployment separately,Metadata and configuration,Setup / policy publication,Platform administrator,Configure centrally; not a supplier question.
metadata.entity_operation,change_set_id,uuid NOT NULL,True,server/db/ddl/planes/studio/metadata/03_tables.sql,886,studio,Source definition; verify deployment separately,Metadata and configuration,Setup / policy publication,Platform administrator,Configure centrally; not a supplier question.
metadata.entity_operation,operation_key,text NOT NULL,True,server/db/ddl/planes/studio/metadata/03_tables.sql,886,studio,Source definition; verify deployment separately,Metadata and configuration,Setup / policy publication,Platform administrator,Configure centrally; not a supplier question.
metadata.entity_operation,operation_kind,metadata.entity_operation_kind_d NOT NULL,True,server/db/ddl/planes/studio/metadata/03_tables.sql,886,studio,Source definition; verify deployment separately,Metadata and configuration,Setup / policy publication,Platform administrator,Configure centrally; not a supplier question.
metadata.entity_operation,label,text NOT NULL,True,server/db/ddl/planes/studio/metadata/03_tables.sql,886,studio,Source definition; verify deployment separately,Metadata and configuration,Setup / policy publication,Platform administrator,Configure centrally; not a supplier question.
metadata.entity_operation,description,text,False,server/db/ddl/planes/studio/metadata/03_tables.sql,886,studio,Source definition; verify deployment separately,Metadata and configuration,Setup / policy publication,Platform administrator,Configure centrally; not a supplier question.
metadata.entity_operation,handler_key,text,False,server/db/ddl/planes/studio/metadata/03_tables.sql,886,studio,Source definition; verify deployment separately,Metadata and configuration,Setup / policy publication,Platform administrator,Configure centrally; not a supplier question.
metadata.entity_operation,permission_code,text,False,server/db/ddl/planes/studio/metadata/03_tables.sql,886,studio,Source definition; verify deployment separately,Metadata and configuration,Setup / policy publication,Platform administrator,Configure centrally; not a supplier question.
metadata.entity_operation,execution_mode,metadata.entity_operation_execution_d NOT NULL DEFAULT 'synchronous',True,server/db/ddl/planes/studio/metadata/03_tables.sql,886,studio,Source definition; verify deployment separately,Metadata and configuration,Setup / policy publication,Platform administrator,Configure centrally; not a supplier question.
metadata.entity_operation,idempotency_mode,metadata.entity_operation_idempotency_d NOT NULL DEFAULT 'none',True,server/db/ddl/planes/studio/metadata/03_tables.sql,886,studio,Source definition; verify deployment separately,Metadata and configuration,System-managed at record/event creation or change,Authorized service,"Never an editable onboarding question; preserve validation, provenance and concurrency controls."
metadata.entity_operation,input_surface_key,text,False,server/db/ddl/planes/studio/metadata/03_tables.sql,886,studio,Source definition; verify deployment separately,Metadata and configuration,Setup / policy publication,Platform administrator,Configure centrally; not a supplier question.
metadata.entity_operation,confirmation_surface_key,text,False,server/db/ddl/planes/studio/metadata/03_tables.sql,886,studio,Source definition; verify deployment separately,Metadata and configuration,Setup / policy publication,Platform administrator,Configure centrally; not a supplier question.
metadata.entity_operation,result_surface_key,text,False,server/db/ddl/planes/studio/metadata/03_tables.sql,886,studio,Source definition; verify deployment separately,Metadata and configuration,Setup / policy publication,Platform administrator,Configure centrally; not a supplier question.
metadata.entity_operation,requires_mfa,boolean NOT NULL DEFAULT false,True,server/db/ddl/planes/studio/metadata/03_tables.sql,886,studio,Source definition; verify deployment separately,Metadata and configuration,Setup / policy publication,Platform administrator,Configure centrally; not a supplier question.
metadata.entity_operation,audit_event_code,text NOT NULL,True,server/db/ddl/planes/studio/metadata/03_tables.sql,886,studio,Source definition; verify deployment separately,Metadata and configuration,Setup / policy publication,Platform administrator,Configure centrally; not a supplier question.
metadata.entity_operation,status,metadata.entity_member_status_d NOT NULL DEFAULT 'active',True,server/db/ddl/planes/studio/metadata/03_tables.sql,886,studio,Source definition; verify deployment separately,Metadata and configuration,System-managed at record/event creation or change,Authorized service,"Never an editable onboarding question; preserve validation, provenance and concurrency controls."
metadata.entity_operation,replacement_operation_key,text,False,server/db/ddl/planes/studio/metadata/03_tables.sql,886,studio,Source definition; verify deployment separately,Metadata and configuration,Setup / policy publication,Platform administrator,Configure centrally; not a supplier question.
metadata.entity_operation,deprecated_since_release_no,bigint,False,server/db/ddl/planes/studio/metadata/03_tables.sql,886,studio,Source definition; verify deployment separately,Metadata and configuration,Setup / policy publication,Platform administrator,Configure centrally; not a supplier question.
metadata.entity_operation,planned_removal_release_no,bigint,False,server/db/ddl/planes/studio/metadata/03_tables.sql,886,studio,Source definition; verify deployment separately,Metadata and configuration,Setup / policy publication,Platform administrator,Configure centrally; not a supplier question.
metadata.entity_operation,created_at,timestamptz NOT NULL DEFAULT now(),True,server/db/ddl/planes/studio/metadata/03_tables.sql,886,studio,Source definition; verify deployment separately,Metadata and configuration,System-managed at record/event creation or change,Authorized service,"Never an editable onboarding question; preserve validation, provenance and concurrency controls."
metadata.entity_operation,created_by,uuid NOT NULL,True,server/db/ddl/planes/studio/metadata/03_tables.sql,886,studio,Source definition; verify deployment separately,Metadata and configuration,System-managed at record/event creation or change,Authorized service,"Never an editable onboarding question; preserve validation, provenance and concurrency controls."
metadata.entity_operation,updated_at,timestamptz,False,server/db/ddl/planes/studio/metadata/03_tables.sql,886,studio,Source definition; verify deployment separately,Metadata and configuration,System-managed at record/event creation or change,Authorized service,"Never an editable onboarding question; preserve validation, provenance and concurrency controls."
metadata.entity_operation,updated_by,uuid,False,server/db/ddl/planes/studio/metadata/03_tables.sql,886,studio,Source definition; verify deployment separately,Metadata and configuration,System-managed at record/event creation or change,Authorized service,"Never an editable onboarding question; preserve validation, provenance and concurrency controls."
metadata.entity_operation_permission,id,uuid NOT NULL DEFAULT shared.uuidv7(),True,server/db/ddl/planes/studio/metadata/03_tables.sql,946,studio,Source definition; verify deployment separately,Metadata and configuration,System-managed at record/event creation or change,Authorized service,"Never an editable onboarding question; preserve validation, provenance and concurrency controls."
metadata.entity_operation_permission,tenant_id,uuid,False,server/db/ddl/planes/studio/metadata/03_tables.sql,946,studio,Source definition; verify deployment separately,Metadata and configuration,System-managed at record/event creation or change,Authorized service,"Never an editable onboarding question; preserve validation, provenance and concurrency controls."
metadata.entity_operation_permission,entity_id,uuid NOT NULL,True,server/db/ddl/planes/studio/metadata/03_tables.sql,946,studio,Source definition; verify deployment separately,Metadata and configuration,Setup / policy publication,Platform administrator,Configure centrally; not a supplier question.
metadata.entity_operation_permission,change_set_id,uuid NOT NULL,True,server/db/ddl/planes/studio/metadata/03_tables.sql,946,studio,Source definition; verify deployment separately,Metadata and configuration,Setup / policy publication,Platform administrator,Configure centrally; not a supplier question.
metadata.entity_operation_permission,entity_operation_id,uuid NOT NULL,True,server/db/ddl/planes/studio/metadata/03_tables.sql,946,studio,Source definition; verify deployment separately,Metadata and configuration,Setup / policy publication,Platform administrator,Configure centrally; not a supplier question.
metadata.entity_operation_permission,target_plane,text NOT NULL,True,server/db/ddl/planes/studio/metadata/03_tables.sql,946,studio,Source definition; verify deployment separately,Metadata and configuration,Setup / policy publication,Platform administrator,Configure centrally; not a supplier question.
metadata.entity_operation_permission,permission_code,text NOT NULL,True,server/db/ddl/planes/studio/metadata/03_tables.sql,946,studio,Source definition; verify deployment separately,Metadata and configuration,Setup / policy publication,Platform administrator,Configure centrally; not a supplier question.
metadata.entity_operation_permission,permission_kind,text NOT NULL,True,server/db/ddl/planes/studio/metadata/03_tables.sql,946,studio,Source definition; verify deployment separately,Metadata and configuration,Setup / policy publication,Platform administrator,Configure centrally; not a supplier question.
metadata.entity_operation_permission,status,metadata.entity_member_status_d NOT NULL DEFAULT 'active',True,server/db/ddl/planes/studio/metadata/03_tables.sql,946,studio,Source definition; verify deployment separately,Metadata and configuration,System-managed at record/event creation or change,Authorized service,"Never an editable onboarding question; preserve validation, provenance and concurrency controls."
metadata.entity_operation_permission,created_at,timestamptz NOT NULL DEFAULT now(),True,server/db/ddl/planes/studio/metadata/03_tables.sql,946,studio,Source definition; verify deployment separately,Metadata and configuration,System-managed at record/event creation or change,Authorized service,"Never an editable onboarding question; preserve validation, provenance and concurrency controls."
metadata.entity_operation_permission,created_by,uuid NOT NULL,True,server/db/ddl/planes/studio/metadata/03_tables.sql,946,studio,Source definition; verify deployment separately,Metadata and configuration,System-managed at record/event creation or change,Authorized service,"Never an editable onboarding question; preserve validation, provenance and concurrency controls."
metadata.entity_operation_permission,updated_at,timestamptz,False,server/db/ddl/planes/studio/metadata/03_tables.sql,946,studio,Source definition; verify deployment separately,Metadata and configuration,System-managed at record/event creation or change,Authorized service,"Never an editable onboarding question; preserve validation, provenance and concurrency controls."
metadata.entity_operation_permission,updated_by,uuid,False,server/db/ddl/planes/studio/metadata/03_tables.sql,946,studio,Source definition; verify deployment separately,Metadata and configuration,System-managed at record/event creation or change,Authorized service,"Never an editable onboarding question; preserve validation, provenance and concurrency controls."
metadata.entity_surface_operation,id,uuid NOT NULL DEFAULT shared.uuidv7(),True,server/db/ddl/planes/studio/metadata/03_tables.sql,978,studio,Source definition; verify deployment separately,Metadata and configuration,System-managed at record/event creation or change,Authorized service,"Never an editable onboarding question; preserve validation, provenance and concurrency controls."
metadata.entity_surface_operation,tenant_id,uuid,False,server/db/ddl/planes/studio/metadata/03_tables.sql,978,studio,Source definition; verify deployment separately,Metadata and configuration,System-managed at record/event creation or change,Authorized service,"Never an editable onboarding question; preserve validation, provenance and concurrency controls."
metadata.entity_surface_operation,entity_id,uuid NOT NULL,True,server/db/ddl/planes/studio/metadata/03_tables.sql,978,studio,Source definition; verify deployment separately,Metadata and configuration,Setup / policy publication,Platform administrator,Configure centrally; not a supplier question.
metadata.entity_surface_operation,change_set_id,uuid NOT NULL,True,server/db/ddl/planes/studio/metadata/03_tables.sql,978,studio,Source definition; verify deployment separately,Metadata and configuration,Setup / policy publication,Platform administrator,Configure centrally; not a supplier question.
metadata.entity_surface_operation,entity_surface_id,uuid NOT NULL,True,server/db/ddl/planes/studio/metadata/03_tables.sql,978,studio,Source definition; verify deployment separately,Metadata and configuration,Setup / policy publication,Platform administrator,Configure centrally; not a supplier question.
metadata.entity_surface_operation,entity_operation_id,uuid NOT NULL,True,server/db/ddl/planes/studio/metadata/03_tables.sql,978,studio,Source definition; verify deployment separately,Metadata and configuration,Setup / policy publication,Platform administrator,Configure centrally; not a supplier question.
metadata.entity_surface_operation,entity_surface_section_id,uuid,False,server/db/ddl/planes/studio/metadata/03_tables.sql,978,studio,Source definition; verify deployment separately,Metadata and configuration,Setup / policy publication,Platform administrator,Configure centrally; not a supplier question.
metadata.entity_surface_operation,placement_key,text NOT NULL,True,server/db/ddl/planes/studio/metadata/03_tables.sql,978,studio,Source definition; verify deployment separately,Metadata and configuration,Setup / policy publication,Platform administrator,Configure centrally; not a supplier question.
metadata.entity_surface_operation,interaction_target,metadata.entity_surface_operation_target_d NOT NULL DEFAULT 'secondary',True,server/db/ddl/planes/studio/metadata/03_tables.sql,978,studio,Source definition; verify deployment separately,Metadata and configuration,Setup / policy publication,Platform administrator,Configure centrally; not a supplier question.
metadata.entity_surface_operation,selection_mode,metadata.entity_surface_operation_selection_d NOT NULL DEFAULT 'none',True,server/db/ddl/planes/studio/metadata/03_tables.sql,978,studio,Source definition; verify deployment separately,Metadata and configuration,Setup / policy publication,Platform administrator,Configure centrally; not a supplier question.
metadata.entity_surface_operation,position,smallint NOT NULL,True,server/db/ddl/planes/studio/metadata/03_tables.sql,978,studio,Source definition; verify deployment separately,Metadata and configuration,Setup / policy publication,Platform administrator,Configure centrally; not a supplier question.
metadata.entity_surface_operation,label_override,text,False,server/db/ddl/planes/studio/metadata/03_tables.sql,978,studio,Source definition; verify deployment separately,Metadata and configuration,Setup / policy publication,Platform administrator,Configure centrally; not a supplier question.
metadata.entity_surface_operation,icon_key,text,False,server/db/ddl/planes/studio/metadata/03_tables.sql,978,studio,Source definition; verify deployment separately,Metadata and configuration,Setup / policy publication,Platform administrator,Configure centrally; not a supplier question.
metadata.entity_surface_operation,presentation_variant,text,False,server/db/ddl/planes/studio/metadata/03_tables.sql,978,studio,Source definition; verify deployment separately,Metadata and configuration,Setup / policy publication,Platform administrator,Configure centrally; not a supplier question.
metadata.entity_surface_operation,confirmation_surface_id,uuid,False,server/db/ddl/planes/studio/metadata/03_tables.sql,978,studio,Source definition; verify deployment separately,Metadata and configuration,Setup / policy publication,Platform administrator,Configure centrally; not a supplier question.
metadata.entity_surface_operation,visibility_rule,jsonb,False,server/db/ddl/planes/studio/metadata/03_tables.sql,978,studio,Source definition; verify deployment separately,Metadata and configuration,Setup / policy publication,Platform administrator,Configure centrally; not a supplier question.
metadata.entity_surface_operation,status,metadata.entity_member_status_d NOT NULL DEFAULT 'active',True,server/db/ddl/planes/studio/metadata/03_tables.sql,978,studio,Source definition; verify deployment separately,Metadata and configuration,System-managed at record/event creation or change,Authorized service,"Never an editable onboarding question; preserve validation, provenance and concurrency controls."
metadata.entity_surface_operation,created_at,timestamptz NOT NULL DEFAULT now(),True,server/db/ddl/planes/studio/metadata/03_tables.sql,978,studio,Source definition; verify deployment separately,Metadata and configuration,System-managed at record/event creation or change,Authorized service,"Never an editable onboarding question; preserve validation, provenance and concurrency controls."
metadata.entity_surface_operation,created_by,uuid NOT NULL,True,server/db/ddl/planes/studio/metadata/03_tables.sql,978,studio,Source definition; verify deployment separately,Metadata and configuration,System-managed at record/event creation or change,Authorized service,"Never an editable onboarding question; preserve validation, provenance and concurrency controls."
metadata.entity_surface_operation,updated_at,timestamptz,False,server/db/ddl/planes/studio/metadata/03_tables.sql,978,studio,Source definition; verify deployment separately,Metadata and configuration,System-managed at record/event creation or change,Authorized service,"Never an editable onboarding question; preserve validation, provenance and concurrency controls."
metadata.entity_surface_operation,updated_by,uuid,False,server/db/ddl/planes/studio/metadata/03_tables.sql,978,studio,Source definition; verify deployment separately,Metadata and configuration,System-managed at record/event creation or change,Authorized service,"Never an editable onboarding question; preserve validation, provenance and concurrency controls."
metadata.entity_operation_rule,id,uuid NOT NULL DEFAULT shared.uuidv7(),True,server/db/ddl/planes/studio/metadata/03_tables.sql,1004,studio,Source definition; verify deployment separately,Metadata and configuration,System-managed at record/event creation or change,Authorized service,"Never an editable onboarding question; preserve validation, provenance and concurrency controls."
metadata.entity_operation_rule,tenant_id,uuid,False,server/db/ddl/planes/studio/metadata/03_tables.sql,1004,studio,Source definition; verify deployment separately,Metadata and configuration,System-managed at record/event creation or change,Authorized service,"Never an editable onboarding question; preserve validation, provenance and concurrency controls."
metadata.entity_operation_rule,entity_id,uuid NOT NULL,True,server/db/ddl/planes/studio/metadata/03_tables.sql,1004,studio,Source definition; verify deployment separately,Metadata and configuration,Setup / policy publication,Platform administrator,Configure centrally; not a supplier question.
metadata.entity_operation_rule,change_set_id,uuid NOT NULL,True,server/db/ddl/planes/studio/metadata/03_tables.sql,1004,studio,Source definition; verify deployment separately,Metadata and configuration,Setup / policy publication,Platform administrator,Configure centrally; not a supplier question.
metadata.entity_operation_rule,entity_operation_id,uuid NOT NULL,True,server/db/ddl/planes/studio/metadata/03_tables.sql,1004,studio,Source definition; verify deployment separately,Metadata and configuration,Setup / policy publication,Platform administrator,Configure centrally; not a supplier question.
metadata.entity_operation_rule,rule_key,text NOT NULL,True,server/db/ddl/planes/studio/metadata/03_tables.sql,1004,studio,Source definition; verify deployment separately,Metadata and configuration,Setup / policy publication,Platform administrator,Configure centrally; not a supplier question.
metadata.entity_operation_rule,priority,smallint NOT NULL DEFAULT 100,True,server/db/ddl/planes/studio/metadata/03_tables.sql,1004,studio,Source definition; verify deployment separately,Metadata and configuration,Setup / policy publication,Platform administrator,Configure centrally; not a supplier question.
metadata.entity_operation_rule,decision,metadata.entity_operation_rule_decision_d NOT NULL,True,server/db/ddl/planes/studio/metadata/03_tables.sql,1004,studio,Source definition; verify deployment separately,Metadata and configuration,Setup / policy publication,Authorized reviewer / domain service,Evidence or calculated outcome; supplier cannot self-approve or set verified flags.
metadata.entity_operation_rule,plane_code,text,False,server/db/ddl/planes/studio/metadata/03_tables.sql,1004,studio,Source definition; verify deployment separately,Metadata and configuration,Setup / policy publication,Platform administrator,Configure centrally; not a supplier question.
metadata.entity_operation_rule,lifecycle_state_code,text,False,server/db/ddl/planes/studio/metadata/03_tables.sql,1004,studio,Source definition; verify deployment separately,Metadata and configuration,Setup / policy publication,Platform administrator,Configure centrally; not a supplier question.
metadata.entity_operation_rule,lifecycle_transition_code,text,False,server/db/ddl/planes/studio/metadata/03_tables.sql,1004,studio,Source definition; verify deployment separately,Metadata and configuration,Setup / policy publication,Platform administrator,Configure centrally; not a supplier question.
metadata.entity_operation_rule,required_capability_code,text,False,server/db/ddl/planes/studio/metadata/03_tables.sql,1004,studio,Source definition; verify deployment separately,Metadata and configuration,Setup / policy publication,Platform administrator,Configure centrally; not a supplier question.
metadata.entity_operation_rule,reason_code,text,False,server/db/ddl/planes/studio/metadata/03_tables.sql,1004,studio,Source definition; verify deployment separately,Metadata and configuration,Setup / policy publication,Platform administrator,Configure centrally; not a supplier question.
metadata.entity_operation_rule,status,metadata.entity_member_status_d NOT NULL DEFAULT 'active',True,server/db/ddl/planes/studio/metadata/03_tables.sql,1004,studio,Source definition; verify deployment separately,Metadata and configuration,System-managed at record/event creation or change,Authorized service,"Never an editable onboarding question; preserve validation, provenance and concurrency controls."
metadata.entity_operation_rule,created_at,timestamptz NOT NULL DEFAULT now(),True,server/db/ddl/planes/studio/metadata/03_tables.sql,1004,studio,Source definition; verify deployment separately,Metadata and configuration,System-managed at record/event creation or change,Authorized service,"Never an editable onboarding question; preserve validation, provenance and concurrency controls."
metadata.entity_operation_rule,created_by,uuid NOT NULL,True,server/db/ddl/planes/studio/metadata/03_tables.sql,1004,studio,Source definition; verify deployment separately,Metadata and configuration,System-managed at record/event creation or change,Authorized service,"Never an editable onboarding question; preserve validation, provenance and concurrency controls."
metadata.entity_operation_rule,updated_at,timestamptz,False,server/db/ddl/planes/studio/metadata/03_tables.sql,1004,studio,Source definition; verify deployment separately,Metadata and configuration,System-managed at record/event creation or change,Authorized service,"Never an editable onboarding question; preserve validation, provenance and concurrency controls."
